eid,cid,et,tp,id
"565929173401","5005815904474","Vehicle","14560.56","10/06/2023"
"400111878450","5239814249909","Bodily Injury","27159.46","09/06/2023"
"958298167904","2774377978845","Vehicle","42333.75","11/06/2023"
"4861242249595","3192779636961","Vehicle","17710.12","10/06/2023"
"6534734363441","7698235560456","Vehicle","14224.65","09/06/2023"
"9927267400867","9896727040045","Bodily Injury","16478.33","09/06/2023"
"2060077467084","1877272627245","Vehicle","29803.76","09/06/2023"
"1736303507382","5099399489862","Property","10015.16","11/06/2023"
"9968888396093","7040513223831","Vehicle","33850.84","09/06/2023"
"648351170415","739905816692","Vehicle","29421.47","09/06/2023"
"6402596063427","2091379384647","Bodily Injury","38218.26","10/06/2023"
"8734436167201","7168127494415","Bodily Injury","46531.32","11/06/2023"
"2727400178842","7737458521282","Bodily Injury",,
,"2674767168794","Vehicle","33107.78","11/06/2023"
"8021608955369","1902412338844","incorrect","46039.76","10/06/2023"
"7304649846032","3098269010754","Bodily Injury","13359.77","10/06/2023"
"3667180493133","4120102774089","Bodily Injury","33366.93","11/06/2023"
"351049213928","3307610368541","Property","31754.77",
"8994650330508","2220970784976","Bodily Injury","31113.77","10/06/2023"
"1079726083172","6318465556375","Vehicle","17299.38","09/06/2023"
"3637367883540","4464352806258","Vehicle",,"10/06/2023"
"6430893637916","3620150261130","Vehicle","21131.81","11/06/2023"
"8287249393143","2925485793036","Vehicle","20149.29",
"2414294025750","1937868111087","Vehicle","47462.29","11/06/2023"
"284643174318","5006026872945","Bodily Injury","20713.43","09/06/2023"
"5896249853055","3827192886684","Property","21735.21","10/06/2023"
"3847619427201","9759126934820","Property","26114.82","11/06/2023"
"5202778580590","774073917486","Property","5260.46","11/06/2023"
"1623929604506","5516920918503",,"25445.91","09/06/2023"
"8630794904176","3651730224211","Vehicle","27548.59","09/06/2023"
"2611755584327","2112206030399","Bodily Injury","48288.39",
"6484712993603","8179598200314","Vehicle","14953.55","10/06/2023"
"7154685370295","2409697810064","Bodily Injury","4634.04","10/06/2023"
"2979624873618","2224406764663","Bodily Injury","8601.12","10/06/2023"
"5897143076742","3514034818697","Bodily Injury","886.26",
"2970280866225","1738630441844","Bodily Injury","8125.03","11/06/2023"
"6187694334282","2677043230454","Property","31720.12","09/06/2023"
"2892590555125","9931177091117","Property","43077.71","11/06/2023"
,"5540350940937","Property","39288.13","09/06/2023"
"4916216253586","573673203930","Property","45446.91","10/06/2023"
"4188942927577","3315007228464","Bodily Injury","48995.23","10/06/2023"
"4646753015650","3734007238647","Property","8532.59","11/06/2023"
"2672956100037","7836868383202",,"20076.22","11/06/2023"
"6629236243904","698671633742","Property","25148.42","10/06/2023"
"9771236180383","3539021699067","Vehicle","41142.00","10/06/2023"
"3376737290621","3332986638258","Bodily Injury","19398.70","09/06/2023"
"3375390131311","2482028017653","Bodily Injury","34317.96","11/06/2023"
"7357589615125","3737509711702","Property","12144.99","11/06/2023"
"1640211404418","2804128565139","Vehicle","5451.85",
"4478751686776","8960657822130","Bodily Injury","38650.73","09/06/2023"
"8823403457167","3646936635699","Bodily Injury","46822.05","10/06/2023"
"9966775776678","4103525107351","Vehicle","45469.64","10/06/2023"
"2010419230546","917763587381","Vehicle","13835.73","11/06/2023"
"7075611951303","7420715118714","Bodily Injury","18253.48","10/06/2023"
"1983684223001","3928942770150",,"42383.30","09/06/2023"
"2256825045093","5946531405785","Property","22612.11","11/06/2023"
,"6701866115706",,"43962.88","11/06/2023"
"3169568554848","4889369796967","Bodily Injury","2601.55","11/06/2023"
"2990870016360","4487757980835","Vehicle","5081.63","11/06/2023"
,"867164084342","Bodily Injury","39989.80","11/06/2023"
"8627158302460","451823615221","Bodily Injury","30945.87","10/06/2023"
"6389506070538","6588048305264","Vehicle","6660.40","10/06/2023"
"6185087216708","6750999374108","Bodily Injury","45977.31","10/06/2023"
"137804811427","341442507023","Bodily Injury","17372.33","10/06/2023"
"3570245508445","270641288440","Vehicle","13576.77","09/06/2023"
"4477613129089","4138310090257","Bodily Injury","21284.81","11/06/2023"
"6731136752323","1103059071250","Property","43597.12","11/06/2023"
"5268145724737","9909668865485","Bodily Injury","28080.69","09/06/2023"
"5926414670522","9182133009116","Bodily Injury","21012.77","10/06/2023"
"2172959526466","7035491430998","Property","44016.04","11/06/2023"
"3719982429375","7485139511949","Property","42796.44","09/06/2023"
"7183908142937","1830584353745","Property","44358.87","11/06/2023"
"6943458697654","2535568793161","Property","38733.16","11/06/2023"
"3471027174482","3518372539842","Vehicle","17783.06","10/06/2023"
"7914535991550","5727338951081","Vehicle","25524.67","11/06/2023"
"768700083701","9538769141609",,"26338.93","11/06/2023"
"9004244576461","4117326670846","Vehicle","2732.82","11/06/2023"
"6402776003288","5626455092609","Property","15345.01",
"7970939949733","5386898025498",,"5515.77","10/06/2023"
"6725980244986","6257165261127","Vehicle","32346.83","09/06/2023"
"1957782875577","1769019169631","Property","47252.22","09/06/2023"
"5272679413520","2496106802807","Bodily Injury","17476.28","11/06/2023"
"297116194147","157170356500","Vehicle","46261.74","10/06/2023"
"1361079928696","9811486714654","Vehicle","39613.84","10/06/2023"
"2274430480516","2428751588812","Bodily Injury","12913.22","09/06/2023"
"1369889818587","9041212176274","Bodily Injury","43532.64","09/06/2023"
"5935772902325","9173321342436","Vehicle","14362.64","10/06/2023"
"5988179498677","1793892778160","Property","3867.84","09/06/2023"
"7470865404809","9717656006708","Property","19518.87","10/06/2023"
,"925873105677","Property","15312.36","09/06/2023"
"750047035243","1592914073247","Property","21124.32","09/06/2023"
"4165943917114","2136745242965","Property","48327.57","11/06/2023"
"2967554895233","3955448042738","Property","46919.65","09/06/2023"
"1348245018037","6745761025522","Property","1910.99","09/06/2023"
"9305157469645","9329791850584","Bodily Injury","28953.20","09/06/2023"
"4295676081871","9308501161705","Bodily Injury","9616.29","09/06/2023"
"8641498761864","6286610146921","Property","42501.40","10/06/2023"
"8235806937245","9800738828427","Bodily Injury","47513.87","10/06/2023"
"8642206767629","5146194134098","Property","1391.74","10/06/2023"
"5587958189395","7095932820736","Vehicle","15272.16","10/06/2023"
"6998010684240","9886888406956","Vehicle","23881.55","11/06/2023"
"3932308910680","532134412797","Bodily Injury","43701.08","09/06/2023"
"509583551001","7630931867769","Vehicle","30610.99","10/06/2023"
"8430299859441","9519134737608","Property","26492.30","11/06/2023"
"4281906449344","6203913358735","Property","17190.28","10/06/2023"
"2032249997803","6473702335264","Bodily Injury","48763.48","11/06/2023"
"1558620321254","3038023341875","Property","4518.50","11/06/2023"
"6011036184432","5240010774396","Vehicle","41309.40","09/06/2023"
"2382627292118","8933364902643","Property","1287.23","11/06/2023"
"5650526656208","2009996856626","Property","21608.80","11/06/2023"
,"8472111298716","Vehicle","48189.25","11/06/2023"
"929294620736","934901085638","Property","49334.34","09/06/2023"
"8295525924800","5384430980383","Property","5cdb84a3-1c1c-43a9-926e-b5bee2a90f5f","11/06/2023"
"8216097330867","7179108913795","Property","18364.67","11/06/2023"
"5332484720470","1966766784401","Property","4502.80",
"1358346290115","9125788854144","Bodily Injury","18451.70","11/06/2023"
"8613127627933","6465282666577","Property","40141.54","09/06/2023"
"2816308653093","1229093320409",,"29414.10","11/06/2023"
"8324684462671","6218432609602","Property","32498.19","10/06/2023"
"4247995586568","4838110492041","Bodily Injury","27202.24","09/06/2023"
"6010326852897","3957989348397","Property","9302.64","10/06/2023"
,"957870251818","Vehicle","41969.08","11/06/2023"
"5395727192351","7982072505877","Bodily Injury","28525.93","09/06/2023"
,"5733141215655",,"48642.72","10/06/2023"
"1325198701055","3671241745208","Property",,"09/06/2023"
"829993441874","5870059864826","Property","40903.03","11/06/2023"
"4026203913474","3140325594321","Vehicle","16988.05","10/06/2023"
"6647145506962","7411108382605","Bodily Injury","20656.47",
"8435230349339","1872799464834","Bodily Injury","11466.89","10/06/2023"
"5295006494640","6650615149875","Bodily Injury","6116.47","09/06/2023"
,"2413348793481","Vehicle","14877.60","11/06/2023"
"4125442262932","3458624342913","Vehicle","5799.88","11/06/2023"
"2385322005286","4391336518927","Vehicle","40734.91","09/06/2023"
"1434597253630","828054312672","Bodily Injury","10406.13","11/06/2023"
"7305206757833","4407378093359","Bodily Injury","22540.98","10/06/2023"
"5601229755501","1513384339468","Vehicle","6828.93","11/06/2023"
"4058702805298","6656783909263","Property","447.96","10/06/2023"
"1370010493110","7509902455203","Bodily Injury","21075.63","10/06/2023"
"7583397879482","1381276275755","Bodily Injury","40149.46","10/06/2023"
"5814164831075","5565767952805","Property","10424.32","09/06/2023"
"1122016308519","5372676094801","Bodily Injury","6019.12","11/06/2023"
"1940345091837","4340163522270","Bodily Injury","28544.00","09/06/2023"
"6451341037959","1528950414052","Property","29958.54","11/06/2023"
"7698553247441","1049370393707","Property","11110.66","10/06/2023"
"9765538021390","4357724393107","Vehicle","18901.06","09/06/2023"
"7405117903770","9089688814623","Vehicle",,"11/06/2023"
,"9250106395284","Bodily Injury","11509.63",
,"3559036112805","Vehicle","45611.63","10/06/2023"
"8654488194626","4571995344246","Vehicle",,"09/06/2023"
"1498985858026","473217597400","Bodily Injury","4732.80","09/06/2023"
"6637322061431","1686718915879","Property","1052.23","09/06/2023"
"7483516852107","424037745387","Property","8025.76","09/06/2023"
"1360900096548","7659521862242","Vehicle","28450.90","09/06/2023"
"6897910162324","2424731002090","Property","3680.34","09/06/2023"
"7332751107204","9276773955972","Vehicle","11295.14","09/06/2023"
"6513381553741","7745465828967","Bodily Injury","3523.33","09/06/2023"
"8438997628573","3009927909871","Property","24247.78","09/06/2023"
"3536723687130","6604073185145","Property","22203.70","11/06/2023"
"254186616806","3194569131361","Bodily Injury","34247.34","11/06/2023"
"9897082055350","8586990838378","Vehicle","22509.96","10/06/2023"
"5738558106951","4319283624219","Vehicle","19590.11","11/06/2023"
"7368376045976","6471649597025","Bodily Injury","38810.29","09/06/2023"
"6196197745777","6002830588254","Vehicle","25382.35","09/06/2023"
"8561046530938","7134688398738","Bodily Injury","46865.68","11/06/2023"
"3407477096497","9804975148800","Property",,"11/06/2023"
"2506585176504","4748894893132","Vehicle","33859.10",
"4649083508690","8682390653242","Property","37338.80","11/06/2023"
"3099318372797","4794681068667","Bodily Injury",,"10/06/2023"
"107127464339","8844047476519","Property","8037.05","09/06/2023"
"6330572578814","2741178196179","Vehicle","11927.96","11/06/2023"
"5237265680208","9219753258219","Property","22297.81","11/06/2023"
"1753461496446","697396452328","Vehicle","31972.31","11/06/2023"
"4591586106321","3524998254348","Property","46178.12","09/06/2023"
,"4914801931631","Vehicle","9642.52","09/06/2023"
"9269650675292","8518353480359","Property","40616.29","11/06/2023"
"3443575848433","6655480416085","Property","48685.20","10/06/2023"
"6754546626533","3586748998447","Vehicle","13093.63","10/06/2023"
"9078406307943","1725045427086","Bodily Injury","29673.34","10/06/2023"
"9378646083895","5145712458343","Property","21842.88","09/06/2023"
"1902709336694","4822945920080","Bodily Injury",,"11/06/2023"
"7743274158604","9673971359240","Bodily Injury","24564.22","09/06/2023"
"3516781570898","5686021878190","Property","38381.65","11/06/2023"
"5760717963849","611921591345","Vehicle","42042.95",
"624516445792","5433900589662","Vehicle","6572.95","10/06/2023"
"6547341554521","4258397650478","Property","47262.01","11/06/2023"
"3664520530553","1714753408690",,"4243.35","10/06/2023"
"7481400908535","6788228464886","Vehicle","16303.45","09/06/2023"
"4298193341848","311980738417","Vehicle","10848.72","10/06/2023"
"978460747368","743764684455",,"16120.47","10/06/2023"
"6484485317662","1403146582961","Property","48395.81","09/06/2023"
"4471900218873","4253756103776","Vehicle","24111.38","10/06/2023"
"4459511934341","3311040243475","Bodily Injury","11568.46","11/06/2023"
"5698130688777","4751969991865","Property","32984.54","11/06/2023"
"9551051227730","1434600945948","Bodily Injury",,
"6553428418774","7371293882476","Bodily Injury","36046.08","09/06/2023"
"3171643335074","4280339287457","Bodily Injury","21558.98","10/06/2023"
"3173330257913","3152446086361","Bodily Injury","2796.20","11/06/2023"
"527839791331","6696500358082","Bodily Injury","9775.76","11/06/2023"
"8452109621626","5058613105734","Bodily Injury","17912.09","10/06/2023"
"3906399080916","6666060394965","Bodily Injury","14775.50",
"4004446667692","7338100659756","Property","12486.12","09/06/2023"
"2175784578488","2375668645921","Vehicle","24243.40","11/06/2023"
,"9632237690348","Bodily Injury","25252.70","11/06/2023"
"892485165440","867306892649","Property",,"11/06/2023"
"6262316079931","2545747700632","Vehicle","29689.81","11/06/2023"
"5024672401894","876090820916","Property","35714.13","11/06/2023"
"7982494250088","8545350214656","Bodily Injury","43222.80","11/06/2023"
"225717154134","6040321383964","Property","30582.75","09/06/2023"
"1705399215479","3115516164912","Property","48012.93","09/06/2023"
,"4118946846991","Vehicle","27210.60","11/06/2023"
"152106717312","997870157394","Bodily Injury","30134.48","10/06/2023"
"8472308267834","4460501467849","Property","10849.31",
"3296355916027","3076124152403","Bodily Injury","26683.72","09/06/2023"
"2840209975461","5945043476998","Vehicle","31282.47","11/06/2023"
"4316958310205","8470120677673","Bodily Injury","43793.02","09/06/2023"
"115246292626","130626578911","Property","48689.92","11/06/2023"
"1797758658146","4795137863497","Vehicle","47128.48","10/06/2023"
"3801077611168","6927314915574","Property","4906.92","11/06/2023"
"9611025895018","1997898917134","Vehicle","6783.45","10/06/2023"
"283965074131","8197356148676","Vehicle","23415.63","11/06/2023"
"4718801040840","7680888471923",,"5711.57","10/06/2023"
"5287498227472","7226004686528","Bodily Injury","45505.50","09/06/2023"
